Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
20200705,CO,34065,10653,1655.0,11728.0,757.0,171.0,115.0,317.0,255.0,8410.0,11728.0,13923.0,8410,1521.0,954.0,99.0,321.0,50.0,8.0,5.0,18.0,6.0,56.0,321.0,1140.0,56.0
20200705,CT,46717,16433,6134.0,8857.0,680.0,45.0,,128.0,264.0,14176.0,8857.0,23684.0,14176,4335.0,3176.0,644.0,374.0,47.0,2.0,,27.0,16.0,49.0,374.0,3912.0,49.0
20200705,DC,10482,2156,5213.0,,167.0,26.0,29.0,,2687.0,204.0,2989.0,6275.0,1218,559.0,60.0,412.0,74.0,8.0,,,,0.0,5.0,74.0,480.0,5.0
20200705,DE,12128,3753,3124.0,3306.0,175.0,,,,607.0,1163.0,3306.0,7659.0,1163,512.0,322.0,131.0,31.0,1.0,,,,6.0,21.0,31.0,460.0,21.0
20200705,FL,200111,43123,29060.0,54692.0,,,,,6973.0,66263.0,54692.0,67601.0,77818,3832.0,1777.0,752.0,964.0,,,,,119.0,220.0,964.0,2513.0,355.0
20200705,GA,95516,23346,26208.0,14816.0,1344.0,55.0,84.0,,2580.0,27083.0,14816.0,45600.0,35100,2860.0,1291.0,1345.0,146.0,47.0,3.0,5.0,,10.0,13.0,146.0,2680.0,34.0
20200705,GU,301,34,,,118.0,,115.0,,17.0,17.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200705,HI,1023,186,9.0,,304.0,,301.0,,19.0,204.0,,,,19.0,,,,,,,,,19.0,,,
20200705,IA,31779,20139,2832.0,,1888.0,314.0,314.0,,314.0,5978.0,7552.0,18880.0,5034,721.0,574.0,35.0,,22.0,4.0,11.0,,3.0,66.0,49.0,589.0,80.0
20200705,ID,7733,3777,113.0,,79.0,79.0,29.0,267.0,831.0,2553.0,1559.0,2857.0,3316,93.0,87.0,1.0,,2.0,1.0,,,1.0,0.0,6.0,86.0,1.0
20200705,IL,148373,31143,24691.0,47679.0,4209.0,224.0,379.0,,5493.0,34555.0,47679.0,66139.0,34555,7230.0,3123.0,1958.0,1448.0,329.0,10.0,7.0,,48.0,307.0,1448.0,5475.0,97.0
20200705,IN,48008,21638,5769.0,,718.0,,,,8531.0,11352.0,5475.0,16071.0,26462,2693.0,1619.0,362.0,,13.0,,,,326.0,373.0,48.0,1333.0,1119.0
20200705,KS,15919,10177,1341.0,,779.0,111.0,,,633.0,2878.0,6365.0,6528.0,3026,277.0,195.0,61.0,,9.0,2.0,,,6.0,4.0,33.0,235.0,9.0
20200705,KY,16376,8577,1607.0,,450.0,59.0,35.0,703.0,,4945.0,1927.0,9390.0,5059,585.0,443.0,85.0,,7.0,,,9.0,,41.0,22.0,500.0,63.0
20200705,LA,65226,,,,,,,,,65226.0,,,65226,3288.0,1414.0,1630.0,,22.0,4.0,5.0,,16.0,197.0,63.0,2847.0,378.0
20200705,MA,109974,33369,10357.0,21357.0,2292.0,,,,5681.0,36918.0,21357.0,51699.0,36918,8183.0,6133.0,669.0,570.0,214.0,,,,534.0,63.0,570.0,7550.0,63.0
20200705,MD,69632,13788,19953.0,18568.0,1335.0,,,,3403.0,12585.0,18568.0,38479.0,12585,3243.0,1392.0,1304.0,355.0,127.0,,,,35.0,30.0,355.0,2858.0,30.0
20200705,ME,3415,2009,803.0,,78.0,7.0,2.0,21.0,93.0,402.0,124.0,2652.0,639,109.0,94.0,2.0,,,,,,1.0,12.0,0.0,89.0,20.0
20200705,MI,72941,28788,20823.0,,1591.0,286.0,,4940.0,4299.0,12214.0,5835.0,47411.0,19694,6218.0,3217.0,2464.0,,78.0,19.0,,101.0,121.0,78.0,124.0,5160.0,932.0
20200705,MN,38136,15525,7861.0,,2787.0,324.0,88.0,807.0,4817.0,5927.0,8498.0,23188.0,6450,1471.0,1096.0,125.0,,50.0,23.0,3.0,10.0,21.0,143.0,49.0,1217.0,205.0
20200705,MO,23436,10368,6325.0,,,,,606.0,1588.0,4546.0,3550.0,19857.0,28,1028.0,596.0,362.0,,,,,9.0,27.0,31.0,25.0,888.0,114.0
20200705,MP,31,,,,,,,,,31.0,,,,2.0,,,,,,,,,2.0,,,
20200705,MS,30674,8099,14819.0,1528.0,96.0,1066.0,,,1680.0,3386.0,1528.0,21308.0,7838,1107.0,454.0,553.0,18.0,0.0,69.0,,,9.0,4.0,18.0,1017.0,72.0
20200705,MT,1212,775,6.0,,2.0,136.0,,,18.0,275.0,77.0,850.0,285,23.0,14.0,,,,8.0,,,,1.0,,,
20200705,NC,72983,27518,11722.0,,1021.0,541.0,177.0,,8454.0,23550.0,21996.0,26220.0,24767,1396.0,782.0,445.0,,20.0,16.0,4.0,,80.0,49.0,128.0,1181.0,87.0
20200705,ND,3816,,,,,,,,,3816.0,,,,80.0,,,,,,,,,80.0,,,
20200705,NE,19929,11200,1200.0,,1200.0,213.0,30.0,,1600.0,4486.0,8700.0,6400.0,4829,284.0,219.0,21.0,,16.0,8.0,0.0,,8.0,12.0,67.0,181.0,36.0
20200705,NH,5897,3604,299.0,542.0,148.0,,,,263.0,1041.0,542.0,4314.0,1041,381.0,288.0,7.0,10.0,3.0,,,,9.0,64.0,10.0,307.0,64.0
20200705,NJ,173402,36658,17537.0,31320.0,5225.0,,,,12080.0,70582.0,31320.0,71500.0,70582,15211.0,7089.0,2389.0,2653.0,728.0,,,,232.0,2120.0,2653.0,10438.0,2120.0
20200705,NM,13256,1560,257.0,4112.0,87.0,6329.0,,,,911.0,4112.0,8233.0,911,513.0,98.0,4.0,59.0,1.0,236.0,,,,115.0,59.0,339.0,115.0
20200705,NV,22418,4083,1212.0,5141.0,1055.0,81.0,,,1488.0,9358.0,5141.0,7919.0,9358,534.0,238.0,63.0,83.0,75.0,3.0,,,11.0,61.0,83.0,390.0,61.0
20200705,NY,397131,,,,,,,,,397131.0,,,,27817.0,8494.0,6277.0,6573.0,1684.0,,,,1805.0,2984.0,6573.0,18260.0,2984.0
20200705,OH,57151,27100,15174.0,,1739.0,65.0,110.0,2001.0,4234.0,6728.0,4311.0,39454.0,13386,2911.0,2246.0,554.0,,31.0,1.0,1.0,35.0,17.0,26.0,62.0,2803.0,46.0
20200705,OK,15928,9048,1175.0,,1258.0,1145.0,,,628.0,2674.0,3313.0,10051.0,2564,398.0,299.0,29.0,,8.0,30.0,,,10.0,22.0,14.0,345.0,39.0
20200705,OR,10230,3838,406.0,,341.0,213.0,281.0,253.0,2798.0,2100.0,3338.0,4700.0,2192,215.0,155.0,6.0,,9.0,3.0,5.0,2.0,16.0,19.0,25.0,167.0,23.0
20200705,PA,89854,27500,11600.0,,1300.0,,,,706.0,48748.0,7300.0,19100.0,63500,6753.0,4693.0,1426.0,,150.0,,,,310.0,174.0,387.0,6192.0,174.0
20200705,PR,7916,,,,,,,,,7916.0,,,,155.0,,,,,,,,,155.0,,,
20200705,RI,16991,4616,1592.0,5899.0,,,,378.0,465.0,4041.0,5899.0,7051.0,4041,960.0,641.0,48.0,81.0,,,,0.0,12.0,178.0,81.0,701.0,178.0
20200705,SC,44847,15091,10826.0,,328.0,,,,3280.0,15648.0,4266.0,19909.0,20316,820.0,353.0,345.0,,7.0,,,,23.0,90.0,29.0,626.0,163.0
20200705,SD,7063,2464,978.0,1106.0,710.0,1074.0,,,731.0,0.0,1106.0,5957.0,0,97.0,,,,,,,,,97.0,,,
20200705,TN,51431,21111,10459.0,,632.0,72.0,48.0,,8266.0,10843.0,12392.0,24993.0,14046,646.0,361.0,228.0,,11.0,0.0,1.0,,39.0,6.0,58.0,579.0,9.0
20200705,TX,195239,5902,2710.0,8840.0,629.0,,,,121.0,177037.0,8840.0,9362.0,177037,2637.0,298.0,87.0,195.0,14.0,,,,1.0,2042.0,195.0,400.0,2042.0
20200705,UT,24952,8901,654.0,10590.0,561.0,613.0,945.0,,3192.0,2766.0,10590.0,11596.0,2766,184.0,100.0,5.0,44.0,9.0,10.0,11.0,,13.0,7.0,44.0,133.0,7.0
20200705,VA,65748,14068,9530.0,22232.0,2163.0,79.0,,218.0,1633.0,15825.0,22232.0,27691.0,15825,1853.0,996.0,410.0,203.0,104.0,2.0,,1.0,25.0,112.0,203.0,1538.0,112.0
20200705,VI,112,,,,,,,,,112.0,,,,6.0,,,,,,,,,6.0,,,
20200705,VT,1249,1040,125.0,,53.0,2.0,,0.0,23.0,6.0,42.0,1203.0,4,56.0,53.0,,,2.0,,,,1.0,0.0,0.0,56.0,0.0
20200705,WA,35898,9313,1436.0,11495.0,1480.0,441.0,784.0,541.0,660.0,9748.0,11495.0,14655.0,9748,1359.0,901.0,45.0,163.0,112.0,23.0,12.0,16.0,29.0,58.0,163.0,1138.0,58.0
20200705,WI,31577,17867,5412.0,,1164.0,297.0,,,3631.0,3206.0,9355.0,18595.0,3627,796.0,554.0,188.0,,23.0,10.0,,,10.0,11.0,91.0,692.0,13.0
20200705,WV,3335,2633,228.0,,,,,,474.0,0.0,,,,95.0,58.0,3.0,,,,,,,34.0,,,
20200705,WY,1312,734,15.0,194.0,7.0,320.0,5.0,,52.0,66.0,194.0,1133.0,66,20.0,9.0,0.0,1.0,0.0,9.0,,,0.0,1.0,1.0,19.0,1.0
20200701,AK,978,508,24.0,,60.0,113.0,27.0,32.0,20.0,194.0,60.0,683.0,470,14.0,9.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0
20200701,AL,38962,13489,14308.0,,169.0,,,,2275.0,8719.0,3882.0,23872.0,11206,972.0,469.0,431.0,,4.0,,,,15.0,53.0,28.0,822.0,122.0
20200701,AR,21197,9874,4778.0,,258.0,57.0,1464.0,,2707.0,2059.0,5316.0,15881.0,0,277.0,150.0,69.0,,3.0,,24.0,,19.0,12.0,22.0,243.0,12.0
20200701,AS,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
20200701,AZ,84092,13169,1851.0,19890.0,606.0,6385.0,,,1620.0,40571.0,19890.0,23631.0,40571,1720.0,735.0,49.0,373.0,17.0,293.0,,,39.0,214.0,373.0,1133.0,214.0
20200701,CA,232657,26127,6774.0,86009.0,10208.0,298.0,952.0,1069.0,23472.0,77748.0,86009.0,68900.0,77748,6090.0,1902.0,556.0,2456.0,855.0,22.0,23.0,27.0,64.0,185.0,2456.0,3449.0,185.0
20200701,CO,33029,11355,1776.0,12494.0,809.0,188.0,125.0,336.0,277.0,5661.0,12494.0,14866.0,5661,1697.0,1064.0,109.0,358.0,57.0,8.0,5.0,21.0,6.0,63.0,358.0,1270.0,63.0
20200701,CT,46572,16317,6108.0,8810.0,677.0,46.0,,128.0,265.0,14221.0,8810.0,23541.0,14221,4324.0,3168.0,641.0,374.0,46.0,2.0,,27.0,16.0,50.0,374.0,3900.0,50.0
20200701,DC,10365,2119,5164.0,,166.0,26.0,30.0,,2637.0,223.0,2968.0,6204.0,1193,553.0,60.0,407.0,73.0,8.0,,,,2.0,3.0,73.0,477.0,3.0
20200701,DE,11510,3460,3033.0,3232.0,170.0,,,,561.0,1054.0,3232.0,7224.0,1054,509.0,320.0,130.0,31.0,1.0,,,,6.0,21.0,31.0,457.0,21.0
20200701,FL,158997,35342,24009.0,47002.0,,,,,5848.0,46796.0,47002.0,56884.0,55111,3550.0,1703.0,727.0,906.0,,,,,111.0,103.0,906.0,2415.0,229.0
20200701,GA,84237,21260,23675.0,13645.0,1243.0,55.0,74.0,,1958.0,22327.0,13645.0,41321.0,29271,2827.0,1271.0,1331.0,142.0,47.0,3.0,5.0,,10.0,18.0,142.0,2647.0,38.0
20200701,GU,280,33,,,115.0,,103.0,,19.0,10.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200701,HI,926,175,9.0,,278.0,,249.0,,16.0,199.0,,,,18.0,,,,,,,,,18.0,,,
20200701,IA,29503,18883,2655.0,,2065.0,295.0,295.0,,295.0,5015.0,7376.0,17703.0,4425,717.0,573.0,34.0,,23.0,5.0,11.0,,3.0,66.0,49.0,586.0,81.0
20200701,ID,6370,3182,100.0,,69.0,78.0,22.0,227.0,638.0,2053.0,1345.0,2480.0,2544,92.0,87.0,1.0,,2.0,1.0,,,1.0,0.0,6.0,86.0,0.0
20200701,IL,144013,30175,24191.0,46832.0,4163.0,219.0,373.0,,5383.0,32677.0,46832.0,64504.0,32677,6951.0,3090.0,1934.0,1435.0,327.0,9.0,7.0,,48.0,101.0,1435.0,5415.0,101.0
20200701,IN,45952,20773,5637.0,,709.0,,,,8307.0,10526.0,5259.0,15300.0,25393,2456.0,1593.0,355.0,,13.0,,,,320.0,175.0,46.0,1310.0,1100.0
20200701,KS,14990,9596,1283.0,,770.0,106.0,,,573.0,2662.0,6151.0,6112.0,2727,272.0,191.0,61.0,,9.0,2.0,,,5.0,4.0,33.0,230.0,9.0
20200701,KY,15842,8100,1566.0,,445.0,56.0,33.0,694.0,,4948.0,1880.0,9009.0,4953,572.0,432.0,85.0,,8.0,,,8.0,,39.0,22.0,489.0,61.0
20200701,LA,60178,,,,,,,,,60178.0,,,60178,3238.0,1414.0,1630.0,,22.0,4.0,5.0,,16.0,147.0,63.0,2847.0,328.0
20200701,MA,109143,32961,10259.0,21173.0,2292.0,,,,5566.0,36890.0,21173.0,51078.0,36890,8081.0,6020.0,662.0,557.0,210.0,,,,533.0,88.0,557.0,7425.0,88.0
20200701,MD,67918,13377,19463.0,18283.0,1314.0,,,,3344.0,12137.0,18283.0,37498.0,12137,3205.0,1375.0,1294.0,348.0,126.0,,,,33.0,29.0,348.0,2828.0,29.0
20200701,ME,3294,1947,779.0,,71.0,6.0,2.0,20.0,86.0,383.0,118.0,2564.0,612,105.0,94.0,2.0,,,,,,1.0,8.0,0.0,89.0,16.0
20200701,MI,71089,27891,20555.0,,1575.0,279.0,,4821.0,4117.0,11851.0,5687.0,46207.0,19194,6198.0,3204.0,2458.0,,78.0,19.0,,101.0,120.0,78.0,123.0,5144.0,929.0
20200701,MN,36716,14559,7629.0,,2717.0,314.0,84.0,768.0,4681.0,5964.0,8221.0,22009.0,6486,1445.0,1064.0,123.0,,47.0,23.0,3.0,8.0,21.0,156.0,47.0,1179.0,219.0
20200701,MO,21927,9604,6043.0,,,,,559.0,1523.0,4196.0,2409.0,13816.0,5700,1017.0,587.0,360.0,,,,,9.0,27.0,32.0,25.0,877.0,114.0
20200701,MP,30,,,,,,,,,30.0,,,,2.0,,,,,,,,,2.0,,,
20200701,MS,27900,7363,13780.0,1444.0,90.0,1025.0,,,1468.0,2730.0,1444.0,19902.0,6554,1082.0,442.0,544.0,18.0,0.0,67.0,,,7.0,4.0,18.0,994.0,70.0
20200701,MT,1016,740,5.0,,2.0,130.0,,,17.0,122.0,75.0,807.0,134,22.0,14.0,,,,8.0,,,,0.0,,,
20200701,NC,66513,25212,10818.0,,970.0,482.0,169.0,,7709.0,21153.0,20485.0,24077.0,21951,1373.0,775.0,436.0,,19.0,17.0,4.0,,74.0,48.0,122.0,1168.0,83.0
20200701,ND,3615,,,,,,,,,3615.0,,,,80.0,,,,,,,,,80.0,,,
20200701,NE,19310,10700,1100.0,,1100.0,205.0,27.0,,1600.0,4578.0,8500.0,6000.0,4810,276.0,212.0,21.0,,15.0,8.0,0.0,,8.0,12.0,63.0,177.0,36.0
20200701,NH,5802,3554,297.0,513.0,146.0,,,,264.0,1028.0,513.0,4261.0,1028,373.0,280.0,7.0,10.0,3.0,,,,9.0,64.0,10.0,299.0,64.0
20200701,NJ,171928,36216,17351.0,31016.0,5179.0,,,,11971.0,70195.0,31016.0,70717.0,70195,15078.0,7011.0,2363.0,2638.0,723.0,,,,229.0,2114.0,2638.0,10326.0,2114.0
20200701,NM,12276,1416,235.0,3590.0,73.0,6146.0,,,,816.0,3590.0,7870.0,816,500.0,98.0,4.0,59.0,1.0,236.0,,,,102.0,59.0,339.0,102.0
20200701,NV,19101,3647,1104.0,4928.0,988.0,76.0,,,1061.0,7297.0,4928.0,5815.0,7297,511.0,233.0,59.0,81.0,71.0,3.0,,,11.0,53.0,81.0,366.0,53.0
20200701,NY,394079,,,,,,,,,394079.0,,,,27714.0,8455.0,6246.0,6553.0,1676.0,,,,1802.0,2982.0,6553.0,18179.0,2982.0
20200701,OH,52865,25602,14073.0,,1661.0,61.0,109.0,1852.0,3957.0,5550.0,4117.0,37028.0,11720,2876.0,2228.0,542.0,,31.0,1.0,1.0,35.0,17.0,21.0,62.0,2775.0,39.0
20200701,OK,14112,8108,1046.0,,1174.0,1002.0,,,571.0,2211.0,2907.0,8891.0,2314,389.0,295.0,28.0,,8.0,27.0,,,10.0,21.0,14.0,336.0,39.0
20200701,OR,8931,3704,393.0,,334.0,202.0,276.0,248.0,2711.0,1063.0,3227.0,4566.0,1138,208.0,154.0,6.0,,9.0,3.0,5.0,2.0,16.0,13.0,25.0,166.0,17.0
20200701,PA,87242,26300,11200.0,,1300.0,,,,630.0,47812.0,7000.0,18300.0,61900,6649.0,4693.0,1426.0,,150.0,,,,310.0,70.0,387.0,6192.0,70.0
20200701,PR,7537,,,,,,,,,7537.0,,,,153.0,,,,,,,,,153.0,,,
20200701,RI,16853,4534,1573.0,5829.0,,,,364.0,453.0,4100.0,5829.0,6924.0,4100,956.0,629.0,47.0,81.0,,,,0.0,12.0,187.0,81.0,688.0,187.0
20200701,SC,37919,13160,9651.0,,292.0,,,,2924.0,11597.0,4103.0,17990.0,15825,766.0,331.0,324.0,,7.0,,,,14.0,81.0,28.0,595.0,143.0
20200701,SD,6826,2342,971.0,1092.0,703.0,1012.0,,,706.0,0.0,1092.0,5734.0,0,93.0,,,,,,,,,93.0,,,
20200701,TN,45315,19194,9676.0,,598.0,72.0,42.0,,7574.0,8159.0,11729.0,22938.0,10648,609.0,344.0,215.0,,11.0,0.0,1.0,,36.0,2.0,53.0,552.0,4.0
20200701,TX,168062,5720,2592.0,8138.0,614.0,,,,119.0,150879.0,8138.0,9045.0,150879,2481.0,269.0,85.0,171.0,13.0,,,,5.0,1938.0,171.0,372.0,1938.0
20200701,UT,22716,7904,613.0,9746.0,516.0,585.0,866.0,,2788.0,2696.0,9746.0,10274.0,2696,173.0,93.0,5.0,42.0,8.0,10.0,10.0,,13.0,7.0,42.0,124.0,7.0
20200701,VA,63203,13415,9037.0,21574.0,2103.0,74.0,,186.0,1626.0,15188.0,21574.0,26441.0,15188,1786.0,971.0,387.0,196.0,103.0,2.0,,0.0,22.0,105.0,196.0,1485.0,105.0
20200701,VI,90,,,,,,,,,90.0,,,,6.0,,,,,,,,,6.0,,,
20200701,VT,1210,987,113.0,,53.0,2.0,,0.0,22.0,33.0,41.0,1165.0,4,56.0,53.0,,,2.0,,,,1.0,0.0,0.0,56.0,0.0
20200701,WA,33435,8493,1366.0,10717.0,1416.0,431.0,747.0,479.0,550.0,9236.0,10717.0,13482.0,9236,1339.0,896.0,43.0,162.0,111.0,21.0,12.0,16.0,28.0,50.0,162.0,1127.0,50.0
20200701,WI,29199,16281,5085.0,,1109.0,284.0,,,3414.0,3026.0,8921.0,16976.0,3302,786.0,545.0,185.0,,24.0,10.0,,,11.0,11.0,90.0,683.0,13.0
20200701,WV,2979,2402,215.0,,,,,,362.0,0.0,,,,93.0,58.0,3.0,,,,,,,32.0,,,
20200701,WY,1203,660,14.0,182.0,7.0,313.0,4.0,,46.0,66.0,182.0,1044.0,66,20.0,8.0,0.0,1.0,0.0,9.0,,,0.0,2.0,1.0,19.0,2.0
20200628,AK,883,489,23.0,,60.0,101.0,25.0,32.0,17.0,136.0,57.0,654.0,172,14.0,9.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0
20200628,AL,35441,12412,13429.0,,150.0,,,,2073.0,7375.0,3646.0,22198.0,9599,919.0,440.0,413.0,,4.0,,,,14.0,48.0,25.0,782.0,112.0
20200628,AR,19818,9148,4476.0,,224.0,50.0,1378.0,,2698.0,1844.0,4817.0,15001.0,0,264.0,139.0,67.0,,2.0,,24.0,,19.0,,21.0,230.0,13.0
20200628,AS,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
20200628,AZ,73908,11819,1681.0,18115.0,547.0,6132.0,,,1409.0,34205.0,18115.0,21588.0,34205,1588.0,691.0,46.0,339.0,17.0,283.0,,,33.0,179.0,339.0,1070.0,179.0
20200628,CA,211243,24242,6309.0,80875.0,9724.0,266.0,900.0,1019.0,19484.0,68424.0,80875.0,61944.0,68424,5905.0,1868.0,533.0,2348.0,831.0,18.0,22.0,34.0,57.0,194.0,2348.0,3363.0,194.0
20200628,CO,32307,11090,1747.0,12212.0,794.0,174.0,125.0,326.0,271.0,5556.0,12212.0,14527.0,5556,1676.0,1049.0,108.0,355.0,56.0,8.0,6.0,20.0,7.0,63.0,355.0,1254.0,63.0
20200628,CT,46303,16121,6053.0,8701.0,670.0,,,,254.0,14333.0,8701.0,16121.0,14333,4316.0,3151.0,642.0,373.0,45.0,,,,15.0,62.0,373.0,3151.0,62.0
20200628,DC,10248,2103,5117.0,,163.0,26.0,29.0,,2593.0,217.0,2953.0,6140.0,1155,550.0,60.0,404.0,73.0,8.0,,,,5.0,0.0,73.0,477.0,0.0
20200628,DE,11226,3353,2970.0,3177.0,167.0,,,,548.0,1011.0,3177.0,7038.0,1011,507.0,318.0,130.0,31.0,1.0,,,,6.0,21.0,31.0,455.0,21.0
20200628,FL,141075,31471,21819.0,42643.0,,,,,5240.0,39902.0,42643.0,51226.0,47206,3419.0,1653.0,707.0,854.0,,,,,106.0,99.0,854.0,2343.0,222.0
20200628,GA,77210,19644,21945.0,12565.0,1163.0,54.0,76.0,,1674.0,20089.0,12565.0,38050.0,26595,2778.0,1254.0,1312.0,135.0,44.0,3.0,5.0,,10.0,15.0,135.0,2613.0,30.0
20200628,GU,247,30,,,98.0,,97.0,,12.0,10.0,,,,5.0,,,,,,,,,5.0,,,5.0
20200628,HI,899,175,9.0,,278.0,,249.0,,16.0,172.0,,,,18.0,,,,,,,,,18.0,,,
20200628,IA,28486,17948,2564.0,,1994.0,284.0,284.0,,284.0,5128.0,7122.0,16809.0,4273,706.0,564.0,34.0,,23.0,5.0,12.0,,2.0,65.0,49.0,576.0,79.0
20200628,ID,5319,2675,79.0,,60.0,72.0,20.0,187.0,551.0,1672.0,1186.0,2128.0,2004,91.0,85.0,1.0,,2.0,1.0,,,1.0,0.0,6.0,84.0,1.0
20200628,IL,141723,29505,23774.0,46213.0,4119.0,214.0,366.0,,5361.0,32171.0,46213.0,63339.0,32171,6888.0,3061.0,1923.0,1417.0,325.0,9.0,6.0,,49.0,98.0,1417.0,5373.0,98.0
20200628,IN,44930,20045,5513.0,,692.0,,,,8065.0,10615.0,5181.0,14971.0,24778,2427.0,1565.0,355.0,,13.0,,,,313.0,181.0,46.0,1297.0,1084.0
20200628,KS,13538,8686,1223.0,,751.0,99.0,,,470.0,2309.0,5784.0,5510.0,2244,264.0,185.0,61.0,,9.0,2.0,,,3.0,4.0,32.0,223.0,9.0
20200628,KY,15232,7843,1521.0,,440.0,51.0,32.0,669.0,,4676.0,1808.0,8680.0,4744,558.0,421.0,83.0,,7.0,,,8.0,,39.0,20.0,479.0,59.0
20200628,LA,56236,,,,,,,,,56236.0,,,56236,3199.0,1412.0,1655.0,,23.0,3.0,2.0,,17.0,104.0,64.0,2752.0,383.0
20200628,MA,108667,32600,10214.0,20972.0,2282.0,,,,5542.0,37164.0,20972.0,50638.0,37164,8060.0,5980.0,668.0,564.0,217.0,,,,540.0,96.0,564.0,7405.0,96.0
20200628,MD,66777,13091,19122.0,18058.0,1300.0,,,,3307.0,11899.0,18058.0,36820.0,11899,3168.0,1351.0,1283.0,344.0,125.0,,,,36.0,29.0,344.0,2795.0,29.0
20200628,ME,3191,1881,761.0,,63.0,6.0,1.0,15.0,81.0,383.0,108.0,2478.0,605,104.0,92.0,2.0,,,,,,1.0,9.0,,87.0,17.0
20200628,MI,69946,27320,20331.0,,1557.0,270.0,,4763.0,3987.0,11718.0,5595.0,45464.0,18885,6157.0,3181.0,2446.0,,79.0,19.0,,98.0,119.0,215.0,123.0,5110.0,923.0
20200628,MN,35549,13856,7457.0,,2660.0,307.0,84.0,733.0,4580.0,5872.0,8006.0,21102.0,6441,1425.0,1048.0,115.0,,47.0,22.0,3.0,7.0,20.0,163.0,45.0,1160.0,220.0
20200628,MO,20575,8946,5769.0,,,,,510.0,1571.0,3779.0,2209.0,13122.0,5242,997.0,580.0,351.0,,,,,8.0,28.0,28.0,25.0,864.0,106.0
20200628,MP,30,,,,,,,,,30.0,,,,2.0,,,,,,,,,2.0,,,
20200628,MS,25892,6922,12973.0,1375.0,83.0,1012.0,,,1231.0,2296.0,1375.0,18839.0,5678,1039.0,428.0,523.0,16.0,0.0,61.0,,,7.0,4.0,16.0,956.0,67.0
20200628,MT,863,638,4.0,,2.0,112.0,,,14.0,93.0,62.0,698.0,103,22.0,13.0,,,,5.0,,,,4.0,,,
20200628,NC,62142,23307,10186.0,,928.0,442.0,161.0,,7172.0,19946.0,18971.0,22346.0,20825,1322.0,742.0,426.0,,19.0,15.0,4.0,,69.0,47.0,113.0,1129.0,80.0
20200628,ND,3495,,,,,,,,,3495.0,,,,79.0,,,,,,,,,79.0,,,
20200628,NE,18899,7066,883.0,,883.0,126.0,12.0,,1299.0,8630.0,6057.0,3785.0,9057,267.0,114.0,10.0,,9.0,1.0,0.0,,3.0,130.0,30.0,91.0,146.0
20200628,NH,5747,3512,296.0,499.0,146.0,,,,258.0,1036.0,499.0,4212.0,1036,367.0,275.0,7.0,10.0,3.0,,,,9.0,63.0,10.0,294.0,63.0
20200628,NJ,171182,35908,17223.0,30741.0,5140.0,,,,11901.0,70269.0,30741.0,70172.0,70269,13121.0,6952.0,2356.0,2613.0,716.0,,,,224.0,260.0,2613.0,10248.0,260.0
20200628,NM,11809,1373,227.0,3399.0,69.0,6000.0,,,,741.0,3399.0,7669.0,741,492.0,98.0,4.0,59.0,1.0,236.0,,,,94.0,59.0,339.0,94.0
20200628,NV,17160,3160,975.0,4387.0,885.0,72.0,,,764.0,6917.0,4387.0,5092.0,6917,500.0,228.0,58.0,78.0,70.0,3.0,,,12.0,51.0,78.0,359.0,51.0
20200628,NY,392539,,,,,,,,,392539.0,,,,26997.0,8244.0,6034.0,6378.0,1618.0,,,,1752.0,2971.0,6378.0,17648.0,2971.0
20200628,OH,50309,24486,13108.0,,1586.0,58.0,109.0,1824.0,3798.0,5340.0,3991.0,35187.0,11131,2807.0,2179.0,523.0,,30.0,1.0,1.0,35.0,16.0,22.0,59.0,2714.0,34.0
20200628,OK,12944,7465,958.0,,1086.0,910.0,,,511.0,2014.0,2563.0,8219.0,2162,385.0,291.0,28.0,,7.0,27.0,,,10.0,22.0,13.0,334.0,38.0
20200628,OR,8341,3120,332.0,,303.0,153.0,230.0,218.0,2270.0,1715.0,2680.0,3933.0,1728,202.0,143.0,6.0,,9.0,3.0,4.0,2.0,16.0,19.0,23.0,157.0,22.0
20200628,PA,84370,25100,10800.0,,1300.0,,,,596.0,46574.0,6900.0,17300.0,60200,6579.0,4566.0,1368.0,,146.0,,,,319.0,180.0,372.0,6027.0,180.0
20200628,PR,7189,,,,,,,,,7189.0,,,,153.0,,,,,,,,,153.0,,,
20200628,RI,16661,4430,1535.0,5710.0,,,,345.0,448.0,4193.0,5710.0,6758.0,4193,927.0,608.0,46.0,78.0,,,,0.0,12.0,183.0,78.0,666.0,183.0
