lab_report_date,health_district,number_of_pcr_testing,number_of_positive_pcr_testing,total_number_of_testing,total_number_of_positive,Positivity_pcr_tests,Positivity_tot_tests,Positivity_pcr_7day
2020-08-10,Three Rivers,158,14,158,14,0.08861,0.08861,0.08496
2020-08-10,Thomas Jefferson,397,19,400,20,0.04786,0.05,0.05542
2020-08-10,Southside,66,5,66,5,0.07576,0.07576,0.06729
2020-08-10,Roanoke,545,13,548,13,0.02385,0.02372,0.04334
2020-08-10,Richmond,446,18,446,18,0.04036,0.04036,0.08223
2020-08-10,West Piedmont,46,10,46,10,0.21739,0.21739,0.16153
2020-08-10,Rappahannock,418,33,423,34,0.07895,0.08038,0.07203
2020-08-10,Prince William,702,57,722,68,0.0812,0.09418,0.08232
2020-08-10,Portsmouth,301,39,301,39,0.12957,0.12957,0.12636
2020-08-10,Pittsylvania-Danville,49,10,49,10,0.20408,0.20408,0.11863
2020-08-10,Piedmont,137,5,139,6,0.0365,0.04317,0.05476
2020-08-10,Peninsula,389,25,390,25,0.06427,0.0641,0.07372
2020-08-11,Alexandria,289,6,319,8,0.02076,0.02508,0.05395
2020-08-11,Lord Fairfax,365,16,377,16,0.04384,0.04244,0.03806
2020-08-11,Lenowisco,118,35,120,35,0.29661,0.29167,0.18831
2020-08-11,Henrico,559,25,580,26,0.04472,0.04483,0.07098
2020-08-11,Hampton,193,10,205,10,0.05181,0.04878,0.08764
2020-08-11,Fairfax,1731,89,1901,105,0.05142,0.05523,0.0505
2020-08-11,Eastern Shore,36,3,39,3,0.08333,0.07692,0.0708
2020-08-11,Cumberland Plateau,89,2,89,2,0.02247,0.02247,0.086
2020-08-11,Chesapeake,518,64,543,68,0.12355,0.12523,0.12667
2020-08-11,Chickahominy,207,10,214,13,0.04831,0.06075,0.04967
2020-08-11,Chesterfield,511,29,534,37,0.05675,0.06929,0.07253
2020-08-11,Loudoun,559,29,611,33,0.05188,0.05401,0.05143
2020-08-11,Central Virginia,363,18,365,18,0.04959,0.04932,0.07964
2020-08-11,Central Shenandoah,392,22,400,22,0.05612,0.055,0.03793
2020-08-11,Arlington,412,16,444,16,0.03883,0.03604,0.04468
2020-08-11,Alleghany,87,1,90,1,0.01149,0.01111,0.02657
2020-08-11,Crater,271,17,277,17,0.06273,0.06137,0.10902
2020-08-11,Mount Rogers,150,12,166,25,0.08,0.1506,0.09135
2020-08-11,Richmond,367,19,373,21,0.05177,0.0563,0.07935
2020-08-11,Norfolk,406,25,423,26,0.06158,0.06147,0.08708
2020-08-11,New River,584,35,584,35,0.05993,0.05993,0.05401
2020-08-11,West Piedmont,99,28,99,28,0.28283,0.28283,0.17893
2020-08-11,Western Tidewater,161,25,170,25,0.15528,0.14706,0.12435
2020-08-11,Virginia Beach,751,39,791,41,0.05193,0.05183,0.08376
2020-08-11,Three Rivers,147,9,155,9,0.06122,0.05806,0.08564
2020-08-11,Southside,95,5,97,5,0.05263,0.05155,0.06412
2020-08-11,Roanoke,554,22,566,23,0.03971,0.04064,0.04045
2020-08-11,Thomas Jefferson,415,37,425,37,0.08916,0.08706,0.0624
2020-08-11,Rappahannock Rapidan,191,8,207,10,0.04188,0.04831,0.05398
2020-08-11,Rappahannock,402,30,426,32,0.07463,0.07512,0.07645
2020-08-11,Prince William,709,52,764,62,0.07334,0.08115,0.08099
2020-08-11,Portsmouth,168,15,169,15,0.08929,0.08876,0.12231
2020-08-11,Pittsylvania-Danville,93,16,93,16,0.17204,0.17204,0.1194
2020-08-11,Piedmont,96,6,96,6,0.0625,0.0625,0.05226
2020-08-11,Peninsula,374,33,396,33,0.08824,0.08333,0.06982
2020-08-12,Eastern Shore,101,8,102,8,0.07921,0.07843,0.07562
2020-08-12,Lenowisco,194,25,200,27,0.12887,0.135,0.18023
2020-08-12,Henrico,805,51,848,54,0.06335,0.06368,0.07281
2020-08-12,Hampton,269,22,274,22,0.08178,0.08029,0.08575
2020-08-12,Fairfax,1756,118,1999,138,0.0672,0.06903,0.0537
2020-08-12,Lord Fairfax,645,31,655,34,0.04806,0.05191,0.03956
2020-08-12,Cumberland Plateau,57,2,60,3,0.03509,0.05,0.08095
2020-08-12,Loudoun,513,22,590,30,0.04288,0.05085,0.05326
2020-08-12,Chickahominy,177,13,196,16,0.07345,0.08163,0.054
2020-08-12,Chesterfield,614,29,670,35,0.04723,0.05224,0.07163
2020-08-12,Chesapeake,508,60,529,61,0.11811,0.11531,0.12643
2020-08-12,Central Virginia,875,78,887,79,0.08914,0.08906,0.07717
2020-08-12,Central Shenandoah,455,13,466,15,0.02857,0.03219,0.03825
2020-08-12,Arlington,456,33,493,39,0.07237,0.07911,0.04942
2020-08-12,Alexandria,285,16,325,20,0.05614,0.06154,0.05457
2020-08-12,Crater,316,25,326,26,0.07911,0.07975,0.10311
2020-08-12,Mount Rogers,247,27,261,39,0.10931,0.14943,0.08656
2020-08-12,Alleghany,248,11,264,13,0.04435,0.04924,0.02887
2020-08-12,Norfolk,653,55,666,58,0.08423,0.08709,0.08636
2020-08-12,New River,336,3,346,3,0.00893,0.00867,0.04833
2020-08-12,West Piedmont,214,38,218,40,0.17757,0.18349,0.1717
2020-08-12,Western Tidewater,503,46,506,47,0.09145,0.09289,0.1228
2020-08-12,Virginia Beach,775,46,815,52,0.05935,0.0638,0.0794
2020-08-12,Three Rivers,390,18,401,18,0.04615,0.04489,0.07967
2020-08-12,Southside,146,11,150,11,0.07534,0.07333,0.0676
2020-08-12,Roanoke,496,40,501,40,0.08065,0.07984,0.04594
2020-08-12,Thomas Jefferson,573,35,588,35,0.06108,0.05952,0.06221
2020-08-12,Rappahannock Rapidan,221,8,245,11,0.0362,0.0449,0.04907
2020-08-12,Rappahannock,626,45,650,50,0.07188,0.07692,0.07972
2020-08-12,Prince William,938,88,1008,95,0.09382,0.09425,0.08187
2020-08-12,Portsmouth,427,54,431,55,0.12646,0.12761,0.13073
2020-08-12,Pittsylvania-Danville,256,35,264,35,0.13672,0.13258,0.12191
2020-08-12,Piedmont,120,5,131,5,0.04167,0.03817,0.05027
2020-08-12,Peninsula,659,50,673,51,0.07587,0.07578,0.06704
2020-08-12,Richmond,343,19,363,23,0.05539,0.06336,0.07886
2020-08-13,Eastern Shore,107,4,108,4,0.03738,0.03704,0.07461
2020-08-13,Lord Fairfax,370,23,394,23,0.06216,0.05838,0.04302
2020-08-13,Lenowisco,182,12,187,13,0.06593,0.06952,0.15851
2020-08-13,Henrico,822,60,864,66,0.07299,0.07639,0.07205
2020-08-13,Hampton,222,21,225,21,0.09459,0.09333,0.08176
2020-08-13,Fairfax,2071,111,2283,127,0.0536,0.05563,0.05478
2020-08-13,Cumberland Plateau,98,2,101,2,0.02041,0.0198,0.07398
2020-08-13,Alleghany,212,12,216,13,0.0566,0.06019,0.0308
2020-08-13,Chickahominy,314,27,327,28,0.08599,0.08563,0.0543
2020-08-13,Chesterfield,758,58,803,62,0.07652,0.07721,0.06969
2020-08-13,Chesapeake,471,40,485,41,0.08493,0.08454,0.11471
2020-08-13,Central Virginia,731,34,732,34,0.04651,0.04645,0.07669
2020-08-13,Central Shenandoah,517,18,525,20,0.03482,0.0381,0.03656
2020-08-13,Arlington,664,24,707,27,0.03614,0.03819,0.04786
2020-08-13,Loudoun,695,39,773,43,0.05612,0.05563,0.05262
2020-08-13,Crater,330,18,343,21,0.05455,0.06122,0.09792
2020-08-13,Mount Rogers,433,25,447,34,0.05774,0.07606,0.07839
2020-08-13,Alexandria,409,29,437,33,0.0709,0.07551,0.05543
2020-08-13,Norfolk,488,52,497,53,0.10656,0.10664,0.08506
2020-08-13,West Piedmont,166,28,169,31,0.16867,0.18343,0.1813
2020-08-13,Western Tidewater,345,37,351,37,0.10725,0.10541,0.12225
2020-08-13,Virginia Beach,823,65,859,69,0.07898,0.08033,0.07402
2020-08-13,Three Rivers,207,10,216,10,0.04831,0.0463,0.07553
2020-08-13,Thomas Jefferson,555,28,570,29,0.05045,0.05088,0.06049
2020-08-13,Southside,147,10,152,12,0.06803,0.07895,0.07245
2020-08-13,Roanoke,387,13,396,13,0.03359,0.03283,0.04682
2020-08-13,New River,393,15,395,15,0.03817,0.03797,0.04376
2020-08-13,Rappahannock Rapidan,208,10,230,13,0.04808,0.05652,0.04536
2020-08-13,Rappahannock,446,29,470,30,0.06502,0.06383,0.07473
2020-08-13,Prince William,787,60,853,65,0.07624,0.0762,0.07975
2020-08-13,Portsmouth,372,47,374,47,0.12634,0.12567,0.11974
2020-08-13,Pittsylvania-Danville,266,38,269,38,0.14286,0.14126,0.13591
2020-08-13,Piedmont,151,12,154,12,0.07947,0.07792,0.0493
2020-08-13,Peninsula,626,54,651,54,0.08626,0.08295,0.06916
2020-08-13,Richmond,456,42,466,46,0.09211,0.09871,0.08052
2020-08-14,Henrico,820,54,864,58,0.06585,0.06713,0.06535
2020-08-14,Hampton,231,15,237,15,0.06494,0.06329,0.08039
2020-08-14,Fairfax,2123,156,2344,182,0.07348,0.07765,0.05708
2020-08-14,Eastern Shore,191,4,191,4,0.02094,0.02094,0.06383
2020-08-14,Cumberland Plateau,126,7,127,7,0.05556,0.05512,0.07507
2020-08-14,Crater,368,28,373,28,0.07609,0.07507,0.09309
2020-08-14,Chickahominy,224,12,243,14,0.05357,0.05761,0.05546
2020-08-14,Central Shenandoah,635,22,642,22,0.03465,0.03427,0.03521
2020-08-14,Chesapeake,571,61,589,62,0.10683,0.10526,0.11628
2020-08-14,Central Virginia,579,53,582,53,0.09154,0.09107,0.07456
2020-08-14,Arlington,596,41,639,46,0.06879,0.07199,0.05117
2020-08-14,Alleghany,223,7,230,8,0.03139,0.03478,0.03162
2020-08-14,Alexandria,308,19,337,20,0.06169,0.05935,0.05572
2020-08-14,Lenowisco,160,31,170,32,0.19375,0.18824,0.16077
2020-08-14,Chesterfield,750,53,789,54,0.07067,0.06844,0.06058
2020-08-14,Lord Fairfax,328,9,339,10,0.02744,0.0295,0.03612
2020-08-14,West Piedmont,71,22,74,23,0.30986,0.31081,0.20135
2020-08-14,Roanoke,445,22,449,22,0.04944,0.049,0.04541
2020-08-14,Loudoun,596,32,646,34,0.05369,0.05263,0.05325
2020-08-14,Virginia Beach,819,57,851,58,0.0696,0.06816,0.06915
2020-08-14,Three Rivers,349,13,358,13,0.03725,0.03631,0.06031
2020-08-14,Thomas Jefferson,495,39,509,41,0.07879,0.08055,0.06366
2020-08-14,Southside,130,8,130,8,0.06154,0.06154,0.07046
2020-08-14,Richmond,647,27,666,33,0.04173,0.04955,0.06761
2020-08-14,Rappahannock Rapidan,273,15,301,27,0.05495,0.0897,0.04474
2020-08-14,Rappahannock,451,38,471,42,0.08426,0.08917,0.0772
2020-08-14,Western Tidewater,425,58,439,60,0.13647,0.13667,0.12199
2020-08-14,Portsmouth,274,32,275,32,0.11679,0.11636,0.11931
2020-08-14,Pittsylvania-Danville,163,18,165,18,0.11043,0.10909,0.13434
2020-08-14,Piedmont,144,8,151,9,0.05556,0.0596,0.05035
2020-08-14,Peninsula,768,47,784,49,0.0612,0.0625,0.06875
2020-08-14,Norfolk,745,66,755,67,0.08859,0.08874,0.08377
2020-08-14,New River,219,23,224,27,0.10502,0.12054,0.05421
2020-08-14,Mount Rogers,272,11,281,12,0.04044,0.0427,0.07266
2020-08-14,Prince William,798,86,841,96,0.10777,0.11415,0.08307
2020-08-15,Cumberland Plateau,65,4,67,4,0.06154,0.0597,0.05455
2020-08-15,Lenowisco,120,11,129,14,0.09167,0.10853,0.15111
2020-08-15,Henrico,555,44,582,49,0.07928,0.08419,0.06818
2020-08-15,Hampton,182,13,186,13,0.07143,0.06989,0.0782
2020-08-15,Fairfax,1289,56,1479,68,0.04344,0.04598,0.05669
2020-08-15,Eastern Shore,109,2,109,2,0.01835,0.01835,0.06096
2020-08-15,Lord Fairfax,567,15,585,16,0.02646,0.02735,0.03763
2020-08-15,Alexandria,195,13,218,15,0.06667,0.06881,0.05751
2020-08-15,Chickahominy,167,11,181,14,0.06587,0.07735,0.05918
2020-08-15,Chesterfield,449,27,484,28,0.06013,0.05785,0.06183
2020-08-15,Chesapeake,372,55,393,58,0.14785,0.14758,0.11927
2020-08-15,Central Virginia,548,35,551,36,0.06387,0.06534,0.07254
2020-08-15,Central Shenandoah,277,22,283,24,0.07942,0.08481,0.04281
2020-08-15,Arlington,344,10,383,11,0.02907,0.02872,0.05088
2020-08-15,Alleghany,181,9,187,9,0.04972,0.04813,0.03566
2020-08-15,Crater,193,14,203,14,0.07254,0.06897,0.08892
2020-08-15,Loudoun,502,23,560,29,0.04582,0.05179,0.05229
2020-08-15,Rappahannock,323,24,352,24,0.0743,0.06818,0.07691
2020-08-15,New River,812,13,817,13,0.01601,0.01591,0.05023
2020-08-15,West Piedmont,184,18,186,19,0.09783,0.10215,0.19673
2020-08-15,Western Tidewater,416,41,427,43,0.09856,0.1007,0.12435
2020-08-15,Virginia Beach,753,56,771,59,0.07437,0.07652,0.06711
2020-08-15,Three Rivers,161,10,170,11,0.06211,0.06471,0.05852
2020-08-15,Mount Rogers,268,15,275,16,0.05597,0.05818,0.07205
2020-08-15,Southside,60,3,66,4,0.05,0.06061,0.06815
2020-08-15,Roanoke,868,29,878,30,0.03341,0.03417,0.04534
2020-08-15,Thomas Jefferson,365,15,376,15,0.0411,0.03989,0.06423
2020-08-15,Rappahannock Rapidan,251,7,270,10,0.02789,0.03704,0.03993
2020-08-15,Prince William,672,64,732,72,0.09524,0.09836,0.08657
2020-08-15,Portsmouth,217,25,220,25,0.11521,0.11364,0.1187
2020-08-15,Pittsylvania-Danville,227,29,230,29,0.12775,0.12609,0.1396
2020-08-15,Piedmont,116,6,124,6,0.05172,0.04839,0.05494
2020-08-15,Peninsula,501,27,519,29,0.05389,0.05588,0.07262
2020-08-15,Norfolk,495,42,503,42,0.08485,0.0835,0.0852
2020-08-15,Richmond,425,16,438,18,0.03765,0.0411,0.06138
2020-08-16,Lord Fairfax,235,10,243,10,0.04255,0.04115,0.0372
2020-08-16,Lenowisco,292,16,294,16,0.05479,0.05442,0.13877
2020-08-16,Henrico,464,19,489,21,0.04095,0.04294,0.06063
2020-08-16,Hampton,143,8,145,8,0.05594,0.05517,0.07263
2020-08-16,Fairfax,1511,86,1609,94,0.05692,0.05842,0.05532
2020-08-16,Eastern Shore,72,2,72,2,0.02778,0.02778,0.056
2020-08-16,Arlington,374,26,396,27,0.06952,0.06818,0.05362
2020-08-16,Crater,319,34,324,34,0.10658,0.10494,0.07448
2020-08-16,Chickahominy,141,6,153,7,0.04255,0.04575,0.05662
2020-08-16,Chesterfield,401,30,444,43,0.07481,0.09685,0.06183
2020-08-16,Chesapeake,311,21,322,21,0.06752,0.06522,0.10822
2020-08-16,Central Virginia,477,41,485,42,0.08595,0.0866,0.07097
2020-08-16,Central Shenandoah,321,16,323,16,0.04984,0.04954,0.04417
2020-08-16,Loudoun,432,33,464,35,0.07639,0.07543,0.05247
2020-08-16,Cumberland Plateau,77,5,77,5,0.06494,0.06494,0.05013
2020-08-16,Mount Rogers,234,23,236,23,0.09829,0.09746,0.07665
2020-08-16,Rappahannock,347,31,367,34,0.08934,0.09264,0.07691
2020-08-16,Norfolk,330,26,337,27,0.07879,0.08012,0.08567
2020-08-16,West Piedmont,86,7,89,7,0.0814,0.07865,0.19079
2020-08-16,Western Tidewater,313,44,317,45,0.14058,0.14196,0.12497
2020-08-16,Virginia Beach,809,34,834,38,0.04203,0.04556,0.0649
2020-08-16,Three Rivers,131,4,136,4,0.03053,0.02941,0.05345
2020-08-16,Thomas Jefferson,287,18,296,18,0.06272,0.06081,0.06159
2020-08-16,Southside,146,9,148,9,0.06164,0.06081,0.06356
2020-08-16,Alleghany,123,8,134,9,0.06504,0.06716,0.0417
2020-08-16,Roanoke,173,14,183,14,0.08092,0.0765,0.0488
2020-08-16,Rappahannock Rapidan,231,14,239,16,0.06061,0.06695,0.04352
2020-08-16,Prince William,617,59,647,62,0.09562,0.09583,0.08903
2020-08-16,Portsmouth,187,22,189,23,0.11765,0.12169,0.11733
2020-08-16,Pittsylvania-Danville,167,18,169,18,0.10778,0.10651,0.14309
2020-08-16,Piedmont,129,8,135,8,0.06202,0.05926,0.05563
2020-08-16,Peninsula,441,29,450,30,0.06576,0.06667,0.07078
2020-08-16,Richmond,428,15,440,16,0.03505,0.03636,0.05058
2020-08-16,Alexandria,327,17,340,18,0.05199,0.05294,0.05668
2020-08-16,New River,885,5,895,5,0.00565,0.00559,0.04633
2020-08-17,Western Tidewater,316,37,316,37,0.11709,0.11709,0.12095
2020-08-17,Lenowisco,51,6,52,7,0.11765,0.13462,0.13561
2020-08-17,Henrico,589,35,598,40,0.05942,0.06689,0.06094
2020-08-17,Hampton,191,17,191,17,0.08901,0.08901,0.07279
2020-08-17,Fairfax,1511,94,1546,98,0.06221,0.06339,0.05832
2020-08-17,Eastern Shore,33,0,33,0,0.0,0.0,0.03814
2020-08-17,Cumberland Plateau,36,3,36,3,0.08333,0.08333,0.04905
2020-08-17,Lord Fairfax,215,13,217,14,0.06047,0.06452,0.04443
2020-08-17,Chickahominy,203,4,207,6,0.0197,0.02899,0.05563
2020-08-17,Chesapeake,405,52,406,52,0.1284,0.12808,0.11103
2020-08-17,Central Virginia,152,21,155,21,0.13816,0.13548,0.08068
2020-08-17,Central Shenandoah,238,14,238,14,0.05882,0.05882,0.04889
2020-08-17,Arlington,328,20,333,21,0.06098,0.06306,0.05367
2020-08-17,Alleghany,42,3,44,4,0.07143,0.09091,0.04715
2020-08-17,Alexandria,307,14,312,16,0.0456,0.05128,0.05339
2020-08-17,Chesterfield,478,29,483,33,0.06067,0.06832,0.06383
2020-08-17,Loudoun,447,33,458,37,0.07383,0.08079,0.05723
2020-08-17,Crater,223,19,224,19,0.0852,0.08482,0.07669
2020-08-17,New River,1018,4,1021,6,0.00393,0.00588,0.03395
2020-08-17,Mount Rogers,84,8,90,12,0.09524,0.13333,0.07671
2020-08-17,Virginia Beach,658,61,664,61,0.09271,0.09187,0.067
2020-08-17,Three Rivers,150,3,154,5,0.02,0.03247,0.04365
2020-08-17,Thomas Jefferson,366,16,374,17,0.04372,0.04545,0.061
2020-08-17,Southside,91,8,91,8,0.08791,0.08791,0.0653
2020-08-17,Roanoke,655,14,666,16,0.02137,0.02402,0.04844
2020-08-17,Richmond,553,21,555,23,0.03797,0.04144,0.05024
2020-08-17,Rappahannock Rapidan,174,13,181,19,0.07471,0.10497,0.04919
2020-08-17,West Piedmont,76,18,78,20,0.23684,0.25641,0.19357
2020-08-17,Prince William,615,54,635,66,0.0878,0.10394,0.08998
2020-08-17,Portsmouth,190,25,192,25,0.13158,0.13021,0.11762
2020-08-17,Pittsylvania-Danville,65,12,65,12,0.18462,0.18462,0.14031
2020-08-17,Piedmont,124,3,124,3,0.02419,0.02419,0.05388
2020-08-17,Peninsula,381,37,384,37,0.09711,0.09635,0.07548
2020-08-17,Norfolk,388,36,390,36,0.09278,0.09231,0.08534
2020-08-17,Rappahannock,352,29,362,31,0.08239,0.08564,0.0774
2020-08-18,Lord Fairfax,304,14,313,14,0.04605,0.04473,0.04474
2020-08-18,Lenowisco,122,3,132,6,0.02459,0.04545,0.09675
2020-08-18,Henrico,364,16,374,20,0.04396,0.05348,0.06083
2020-08-18,Hampton,99,9,103,11,0.09091,0.1068,0.07837
2020-08-18,Fairfax,1462,64,1579,80,0.04378,0.05066,0.05723
2020-08-18,Eastern Shore,45,3,45,3,0.06667,0.06667,0.03576
2020-08-18,Cumberland Plateau,75,1,75,1,0.01333,0.01333,0.04774
2020-08-18,Chesapeake,249,34,265,34,0.13655,0.1283,0.11288
2020-08-18,Chickahominy,131,8,133,8,0.06107,0.06015,0.05746
2020-08-18,Chesterfield,401,27,409,32,0.06733,0.07824,0.06534
2020-08-18,Central Virginia,260,37,260,37,0.14231,0.14231,0.09393
2020-08-18,Central Shenandoah,272,7,276,8,0.02574,0.02899,0.04455
2020-08-18,Arlington,256,11,287,17,0.04297,0.05923,0.05426
2020-08-18,Alleghany,124,7,125,7,0.05645,0.056,0.05357
2020-08-18,Crater,217,21,218,21,0.09677,0.09633,0.08155
2020-08-18,Alexandria,184,10,197,10,0.05435,0.05076,0.05819
2020-08-18,Loudoun,387,14,427,19,0.03618,0.0445,0.05499
2020-08-18,New River,1147,14,1147,14,0.01221,0.01221,0.02713
2020-08-18,Mount Rogers,126,9,144,26,0.07143,0.18056,0.07549
2020-08-18,Western Tidewater,161,22,164,23,0.13665,0.14024,0.11829
2020-08-18,Virginia Beach,412,22,421,23,0.0534,0.05463,0.06721
2020-08-18,Three Rivers,170,6,170,6,0.03529,0.03529,0.03995
2020-08-18,Thomas Jefferson,457,33,462,33,0.07221,0.07143,0.05858
2020-08-18,Southside,77,5,77,5,0.06494,0.06494,0.06706
2020-08-18,Roanoke,615,25,620,25,0.04065,0.04032,0.04858
2020-08-18,Richmond,248,14,254,15,0.05645,0.05906,0.05091
2020-08-18,West Piedmont,144,26,146,28,0.18056,0.19178,0.17896
2020-08-18,Rappahannock,315,16,327,16,0.05079,0.04893,0.074
2020-08-18,Prince William,574,40,602,43,0.06969,0.07143,0.08945
2020-08-18,Portsmouth,117,16,120,17,0.13675,0.14167,0.1244
2020-08-18,Pittsylvania-Danville,113,15,113,15,0.13274,0.13274,0.1347
2020-08-18,Piedmont,77,5,78,5,0.06494,0.0641,0.05422
2020-08-18,Peninsula,224,32,229,33,0.14286,0.1441,0.08328
2020-08-18,Rappahannock Rapidan,186,48,201,56,0.25806,0.27861,0.08007
2020-08-18,Norfolk,415,26,420,29,0.06265,0.06905,0.08549
2020-08-19,Henrico,600,36,627,39,0.06,0.0622,0.06035
2020-08-19,Hampton,185,20,191,20,0.10811,0.10471,0.08213
2020-08-19,Fairfax,1858,108,2078,130,0.05813,0.06256,0.05594
2020-08-19,Eastern Shore,62,1,62,1,0.01613,0.01613,0.02675
2020-08-19,Cumberland Plateau,46,7,51,8,0.15217,0.15686,0.06447
2020-08-19,Crater,261,25,272,25,0.09579,0.09191,0.08393
2020-08-19,Central Virginia,631,51,640,51,0.08082,0.07969,0.09274
2020-08-19,Chesterfield,505,34,545,40,0.06733,0.07339,0.06821
2020-08-19,Chesapeake,481,51,497,53,0.10603,0.10664,0.11116
2020-08-19,Central Shenandoah,245,11,259,11,0.0449,0.04247,0.04688
2020-08-19,Arlington,544,21,604,26,0.0386,0.04305,0.04944
2020-08-19,Alleghany,176,23,189,24,0.13068,0.12698,0.0659
2020-08-19,Alexandria,287,21,306,22,0.07317,0.0719,0.06062
2020-08-19,Lenowisco,85,3,92,3,0.03529,0.03261,0.08338
2020-08-19,Chickahominy,202,13,222,14,0.06436,0.06306,0.05616
2020-08-19,Lord Fairfax,602,16,617,16,0.02658,0.02593,0.04167
2020-08-19,Rappahannock,594,48,624,49,0.08081,0.07853,0.07527
2020-08-19,Mount Rogers,159,17,173,27,0.10692,0.15607,0.07515
2020-08-19,West Piedmont,138,38,140,38,0.27536,0.27143,0.19293
2020-08-19,Western Tidewater,343,34,351,34,0.09913,0.09687,0.11939
2020-08-19,Virginia Beach,791,63,822,66,0.07965,0.08029,0.07011
2020-08-19,Three Rivers,214,9,225,10,0.04206,0.04444,0.03936
2020-08-19,Thomas Jefferson,545,24,562,25,0.04404,0.04448,0.05615
2020-08-19,Southside,163,18,167,19,0.11043,0.11377,0.07207
2020-08-19,Roanoke,409,24,419,25,0.05868,0.05967,0.04544
2020-08-19,Richmond,426,22,441,24,0.05164,0.05442,0.05037
2020-08-19,Rappahannock Rapidan,210,13,237,20,0.0619,0.08439,0.08374
2020-08-19,Prince William,1016,71,1088,82,0.06988,0.07537,0.08603
2020-08-19,Portsmouth,282,27,285,27,0.09574,0.09474,0.12001
2020-08-19,Pittsylvania-Danville,210,22,215,22,0.10476,0.10233,0.13013
2020-08-19,Piedmont,126,5,129,6,0.03968,0.04651,0.05394
2020-08-19,Peninsula,516,54,531,56,0.10465,0.10546,0.08739
2020-08-19,Norfolk,625,47,632,48,0.0752,0.07595,0.0842
2020-08-19,Loudoun,672,33,752,41,0.04911,0.05452,0.05588
2020-08-19,New River,1064,14,1075,18,0.01316,0.01674,0.02774
2020-08-20,Alexandria,273,18,294,19,0.06593,0.06463,0.05991
2020-08-20,West Piedmont,175,29,182,31,0.16571,0.17033,0.19251
2020-08-20,Lord Fairfax,492,13,502,13,0.02642,0.0259,0.03657
2020-08-20,Lenowisco,136,11,148,12,0.08088,0.08108,0.08552
2020-08-20,Henrico,515,60,538,62,0.1165,0.11524,0.06657
2020-08-20,Hampton,197,16,202,17,0.08122,0.08416,0.08022
2020-08-20,Fairfax,1513,95,1739,117,0.06279,0.06728,0.05725
2020-08-20,Eastern Shore,82,5,82,5,0.06098,0.06098,0.03012
2020-08-20,Loudoun,630,24,692,25,0.0381,0.03613,0.0533
2020-08-20,Crater,263,31,272,31,0.11787,0.11397,0.09298
2020-08-20,Chesterfield,497,31,533,35,0.06237,0.06567,0.06619
2020-08-20,Chesapeake,409,42,423,42,0.10269,0.09929,0.1137
2020-08-20,Central Virginia,661,64,676,64,0.09682,0.09467,0.09992
2020-08-20,Central Shenandoah,524,16,530,16,0.03053,0.03019,0.04627
2020-08-20,Arlington,441,29,483,31,0.06576,0.06418,0.05367
2020-08-20,Alleghany,231,11,244,13,0.04762,0.05328,0.06462
2020-08-20,Chickahominy,156,7,166,8,0.04487,0.04819,0.05028
2020-08-20,Mount Rogers,271,33,289,42,0.12177,0.14533,0.08429
2020-08-20,Cumberland Plateau,76,2,86,4,0.02632,0.04651,0.06531
2020-08-20,Norfolk,545,44,554,44,0.08073,0.07942,0.08051
2020-08-20,New River,1161,31,1170,31,0.0267,0.0265,0.0261
2020-08-20,Western Tidewater,435,59,442,59,0.13563,0.13348,0.12344
2020-08-20,Virginia Beach,899,52,925,55,0.05784,0.05946,0.06709
2020-08-20,Three Rivers,225,9,234,9,0.04,0.03846,0.03818
2020-08-20,Thomas Jefferson,550,39,559,40,0.07091,0.07156,0.05907
2020-08-20,Roanoke,521,43,532,44,0.08253,0.08271,0.05243
2020-08-20,Richmond,564,25,584,26,0.04433,0.04452,0.04355
2020-08-20,Southside,64,6,73,7,0.09375,0.09589,0.07574
2020-08-20,Rappahannock,513,22,537,26,0.04288,0.04842,0.07211
2020-08-20,Prince William,657,50,715,61,0.0761,0.08531,0.08601
2020-08-20,Portsmouth,303,28,305,28,0.09241,0.0918,0.11516
2020-08-20,Pittsylvania-Danville,217,29,217,29,0.13364,0.13364,0.12882
2020-08-20,Piedmont,129,12,133,12,0.09302,0.09023,0.05588
2020-08-20,Peninsula,598,41,608,42,0.06856,0.06908,0.08486
2020-08-20,Rappahannock Rapidan,203,10,220,16,0.04926,0.07273,0.08391
2020-08-21,Lord Fairfax,347,14,354,15,0.04035,0.04237,0.03841
2020-08-21,Eastern Shore,73,1,73,1,0.0137,0.0137,0.02909
2020-08-21,Lenowisco,235,12,242,13,0.05106,0.05372,0.06513
2020-08-21,Henrico,722,37,754,38,0.05125,0.0504,0.06448
2020-08-21,Hampton,241,14,243,14,0.05809,0.05761,0.07924
2020-08-21,Fairfax,1411,89,1614,100,0.06308,0.06196,0.05576
2020-08-21,Cumberland Plateau,49,1,51,1,0.02041,0.01961,0.06029
2020-08-21,Alleghany,160,13,174,14,0.08125,0.08046,0.07174
2020-08-21,Chickahominy,187,5,206,6,0.02674,0.02913,0.04645
2020-08-21,Chesterfield,552,53,606,60,0.09601,0.09901,0.06981
2020-08-21,Chesapeake,306,38,319,38,0.12418,0.11912,0.11617
2020-08-21,Central Virginia,329,47,332,47,0.14286,0.14157,0.10726
2020-08-21,Central Shenandoah,214,10,226,12,0.04673,0.0531,0.048
2020-08-21,Arlington,425,18,484,19,0.04235,0.03926,0.04989
